210620,키워드,월간검색수_PC,월간검색수_모바일,월평균클릭수_PC,월평균클릭수_모바일,월평균클릭률_PC,월평균클릭률_모바일,월평균노출광고수,경쟁정도,전체조회수,전체클릭수,상품수,상위링크,비율(조회),비율(클릭)
기존연관917,POP사이트,20,5,2.0,0.0,7.15,0.0,3,높음,25,2,연관검색어,미확인,-,-
기존연관918,응원기,20,40,0.1,0.0,0.4,0.0,11,중간,60,0,연관검색어,미확인,-,-
기존연관919,홍보피켓,20,50,1.5,2.3,6.14,3.95,15,높음,70,3,연관검색어,미확인,-,-
기존연관920,대형피켓,5,10,0.7,0.7,33.34,6.67,3,높음,15,1,연관검색어,미확인,-,-
기존연관921,매장POP,150,80,1.1,2.0,0.76,2.33,15,높음,230,3,연관검색어,미확인,-,-
기존연관923,연예인포토존,10,80,0.5,0.5,3.91,0.67,11,중간,90,1,연관검색어,미확인,-,-
기존연관924,GH-900WD,5,5,0.0,0.7,0.0,11.12,3,높음,10,0,연관검색어,미확인,-,-
기존연관925,JHA,60,60,0.3,0.0,0.54,0.0,3,높음,120,0,연관검색어,미확인,-,-
기존연관926,KS-50,10,20,0.0,1.0,0.0,4.0,3,높음,30,1,연관검색어,미확인,-,-
기존연관927,LED충전식줌라이트,5,10,0.0,0.0,0.0,0.0,3,높음,15,0,연관검색어,미확인,-,-
기존연관928,LR5,5,5,0.0,0.3,0.0,6.67,3,높음,10,0,연관검색어,미확인,-,-
기존연관929,LS-600A,5,5,0.0,0.3,0.0,11.12,3,높음,10,0,연관검색어,미확인,-,-
기존연관930,M36탭,10,10,0.0,0.7,0.0,5.13,3,높음,20,0,연관검색어,미확인,-,-
기존연관931,MILK복사용지,10,10,0.2,0.3,1.21,3.71,6,중간,20,0,연관검색어,미확인,-,-
기존연관932,간식함,10,70,0.3,0.0,1.86,0.0,3,높음,80,0,연관검색어,미확인,-,-
기존연관933,개패기,50,80,0.0,1.7,0.0,2.09,3,높음,130,1,연관검색어,미확인,-,-
기존연관934,계량기연결,5,5,0.6,0.0,8.34,0.0,2,중간,10,0,연관검색어,미확인,-,-
기존연관935,고무브러쉬,20,60,0.3,1.0,1.09,1.52,4,낮음,80,1,연관검색어,미확인,-,-
기존연관936,ML-120P,10,20,0.0,0.0,0.0,0.0,3,높음,30,0,연관검색어,미확인,-,-
기존연관937,MTR-601,5,20,0.5,0.0,8.34,0.0,2,중간,25,0,연관검색어,미확인,-,-
기존연관938,MX-550,5,5,0.0,0.0,0.0,0.0,3,높음,10,0,연관검색어,미확인,-,-
기존연관939,N258,10,110,0.0,0.0,0.0,0.0,2,중간,120,0,연관검색어,미확인,-,-
기존연관940,P26,5,10,0.0,0.0,0.0,0.0,3,높음,15,0,연관검색어,미확인,-,-
기존연관941,PHOSPHORICACID,680,370,2.5,1.0,0.4,0.28,10,중간,1050,3,연관검색어,미확인,-,-
기존연관942,PM-1,20,10,0.6,0.0,3.34,0.0,3,낮음,30,0,연관검색어,미확인,-,-
기존연관943,PP바인더,20,40,0.7,0.0,2.53,0.0,15,높음,60,0,연관검색어,미확인,-,-
기존연관944,RD100,10,10,0.0,0.0,0.0,0.0,3,높음,20,0,연관검색어,미확인,-,-
기존연관945,SC-11,5,5,0.0,0.0,0.0,0.0,3,높음,10,0,연관검색어,미확인,-,-
기존연관946,SF플렉시블,10,10,0.0,1.2,0.0,6.13,3,높음,20,1,연관검색어,미확인,-,-
기존연관947,SK-300,5,5,0.0,0.0,0.0,0.0,3,높음,10,0,연관검색어,미확인,-,-
기존연관948,SL601-6L,5,5,0.4,0.0,12.5,0.0,3,높음,10,0,연관검색어,미확인,-,-
기존연관949,SWL150R,5,10,0.0,0.0,0.0,0.0,3,높음,15,0,연관검색어,미확인,-,-
기존연관950,T20H,5,5,0.0,0.0,0.0,0.0,0,낮음,10,0,연관검색어,미확인,-,-
기존연관951,T50타카핀,10,30,0.0,0.3,0.0,1.12,3,높음,40,0,연관검색어,미확인,-,-
기존연관952,TOMBOW형광펜,5,10,0.0,0.3,0.0,2.39,3,높음,15,0,연관검색어,미확인,-,-
기존연관953,TOYO공구함,5,5,0.0,0.0,0.0,0.0,3,높음,10,0,연관검색어,미확인,-,-
기존연관954,TYTAN,5,20,0.0,0.3,0.0,1.45,3,높음,25,0,연관검색어,미확인,-,-
기존연관955,WS-003,5,5,0.0,0.0,0.0,0.0,3,높음,10,0,연관검색어,미확인,-,-
기존연관956,YPD배지,60,20,0.0,0.0,0.0,0.0,3,높음,80,0,연관검색어,미확인,-,-
기존연관957,1/4-18NPT,5,5,0.0,0.0,0.0,0.0,2,중간,10,0,연관검색어,미확인,-,-
기존연관958,1인치복스알,20,40,0.3,0.0,1.45,0.0,3,높음,60,0,연관검색어,미확인,-,-
기존연관959,25A멀티탭,5,10,0.0,1.0,0.0,6.39,3,높음,15,1,연관검색어,미확인,-,-
기존연관960,3M2730,10,10,0.3,1.7,2.39,16.67,3,높음,20,2,연관검색어,미확인,-,-
기존연관961,3PINCONNECTOR,5,5,0.0,0.0,0.0,0.0,3,높음,10,0,연관검색어,미확인,-,-
기존연관962,401순간접착제,20,40,0.0,0.7,0.0,1.71,3,높음,60,0,연관검색어,미확인,-,-
기존연관963,4인치컷팅날,5,10,0.0,0.3,0.0,2.0,3,높음,15,0,연관검색어,미확인,-,-
기존연관964,50ML튜브,20,10,1.0,0.7,4.29,5.56,3,낮음,30,1,연관검색어,미확인,-,-
기존연관965,6인치절연화,10,30,0.0,0.0,0.0,0.0,3,높음,40,0,연관검색어,미확인,-,-
기존연관966,77BR,10,5,0.0,0.0,0.0,0.0,3,높음,15,0,연관검색어,미확인,-,-
기존연관967,7CA,10,10,0.0,0.0,0.0,0.0,3,높음,20,0,연관검색어,미확인,-,-
기존연관968,80W십자등,5,10,0.0,0.3,0.0,3.04,3,높음,15,0,연관검색어,미확인,-,-
기존연관969,8HP,10,5,0.0,0.0,0.0,0.0,3,높음,15,0,연관검색어,미확인,-,-
기존연관970,8인치연마석,5,10,0.0,0.3,0.0,2.57,3,높음,15,0,연관검색어,미확인,-,-
기존연관971,B810,5,10,0.0,0.0,0.0,0.0,3,높음,15,0,연관검색어,미확인,-,-
기존연관972,BW3,60,140,0.0,1.6,0.0,1.19,3,높음,200,1,연관검색어,미확인,-,-
기존연관973,CM-240,10,5,0.0,0.0,0.0,0.0,3,높음,15,0,연관검색어,미확인,-,-
기존연관974,CM15,5,10,0.0,0.0,0.0,0.0,3,높음,15,0,연관검색어,미확인,-,-
기존연관975,D링바인더7CM,20,5,0.0,0.0,0.0,0.0,3,높음,25,0,연관검색어,미확인,-,-
기존연관976,스카치테이프대,5,5,0.0,0.0,0.0,0.0,3,높음,10,0,연관검색어,미확인,-,-
기존연관977,스탠볼,70,180,0.0,0.0,0.0,0.0,3,높음,250,0,연관검색어,미확인,-,-
기존연관978,스테인리스와이어,40,90,0.8,0.0,1.73,0.0,7,중간,130,0,연관검색어,미확인,-,-
기존연관979,스텐채널,40,5,0.6,1.0,1.37,14.29,14,높음,45,1,연관검색어,미확인,-,-
기존연관980,스패너22,5,5,0.0,0.0,0.0,0.0,3,높음,10,0,연관검색어,미확인,-,-
기존연관981,슬림밴드,10,20,0.0,0.3,0.0,1.24,3,높음,30,0,연관검색어,미확인,-,-
기존연관982,브라더잉크카트리지,5,5,0.8,0.0,41.67,0.0,6,중간,10,0,연관검색어,미확인,-,-
기존연관983,비산방지형광등,5,10,0.0,2.3,0.0,17.95,3,높음,15,2,연관검색어,미확인,-,-
기존연관984,비타밍,5,70,0.0,0.0,0.0,0.0,3,높음,75,0,연관검색어,미확인,-,-
기존연관985,비트라쳇,5,30,0.0,0.0,0.0,0.0,3,높음,35,0,연관검색어,미확인,-,-
기존연관986,빨래끈,20,80,0.0,0.0,0.0,0.0,3,높음,100,0,연관검색어,미확인,-,-
기존연관987,사각환풍기,10,50,0.0,0.0,0.0,0.0,3,높음,60,0,연관검색어,미확인,-,-
기존연관988,산소운반카트,10,5,0.7,0.0,6.67,0.0,3,높음,15,0,연관검색어,미확인,-,-
기존연관989,미색A4용지,10,40,0.0,0.0,0.0,0.0,3,높음,50,0,연관검색어,미확인,-,-
기존연관990,바늘대,10,20,0.3,0.3,3.04,1.45,3,높음,30,0,연관검색어,미확인,-,-
기존연관991,바둑판노트,10,20,0.0,0.0,0.0,0.0,3,높음,30,0,연관검색어,미확인,-,-
기존연관992,바이패스케이블,20,20,1.0,0.0,3.85,0.0,1,중간,40,1,연관검색어,미확인,-,-
기존연관993,밧데리송풍기,5,10,0.0,2.8,0.0,18.61,3,높음,15,2,연관검색어,미확인,-,-
기존연관994,배달전표,10,50,0.0,0.0,0.0,0.0,3,높음,60,0,연관검색어,미확인,-,-
기존연관995,배터리구매,10,40,0.1,0.8,0.84,1.88,15,높음,50,0,연관검색어,미확인,-,-
기존연관996,버핑천,10,10,0.0,0.0,0.0,0.0,3,높음,20,0,연관검색어,미확인,-,-
기존연관997,보쉬가정용공구,5,30,0.3,0.7,3.71,1.91,3,높음,35,1,연관검색어,미확인,-,-
기존연관998,보쉬앵글그라인더,20,30,0.3,0.0,1.73,0.0,12,중간,50,0,연관검색어,미확인,-,-
기존연관999,봉투개봉,5,5,0.0,1.0,0.0,16.67,3,높음,10,1,연관검색어,미확인,-,-
기존연관1000,데스크팬,70,130,0.0,0.3,0.0,0.27,3,높음,200,0,연관검색어,미확인,-,-
기존연관1001,동파방지배관,5,5,0.0,0.0,0.0,0.0,3,높음,10,0,연관검색어,미확인,-,-
기존연관1002,드라이라이트,10,10,0.3,0.3,2.09,2.57,3,높음,20,0,연관검색어,미확인,-,-
기존연관1003,드럼코팅,10,10,0.3,1.0,3.34,10.0,3,높음,20,1,연관검색어,미확인,-,-
기존연관1004,등산용시계,130,450,2.8,23.0,2.21,5.28,15,높음,580,25,연관검색어,미확인,-,-
기존연관1005,디월트컷터,5,40,0.0,2.0,0.0,5.0,3,높음,45,2,연관검색어,미확인,-,-
기존연관1006,라운드핀,10,10,0.0,0.0,0.0,0.0,3,높음,20,0,연관검색어,미확인,-,-
기존연관1007,라인장갑,5,5,0.3,0.4,6.67,4.17,3,높음,10,0,연관검색어,미확인,-,-
기존연관1008,라인컬러,5,20,0.3,0.0,3.71,0.0,3,높음,25,0,연관검색어,미확인,-,-
기존연관1009,레이테크인덱스라벨,5,5,0.0,0.0,0.0,0.0,3,높음,10,0,연관검색어,미확인,-,-
기존연관1010,롱자,5,20,0.0,0.0,0.0,0.0,3,높음,25,0,연관검색어,미확인,-,-
기존연관1011,루비스틱,5,10,0.4,1.0,5.89,7.7,3,높음,15,1,연관검색어,미확인,-,-
기존연관1012,마스킹테이프흑색,5,5,0.0,0.0,0.0,0.0,3,높음,10,0,연관검색어,미확인,-,-
기존연관1013,맥스건전지,5,10,0.0,1.3,0.0,10.26,3,높음,15,1,연관검색어,미확인,-,-
기존연관1014,먹이캡,30,110,0.0,0.0,0.0,0.0,3,높음,140,0,연관검색어,미확인,-,-
기존연관1015,그리스호스,5,10,0.3,0.0,3.71,0.0,3,높음,15,0,연관검색어,미확인,-,-
기존연관1016,그립교체테이프,10,50,0.3,0.0,2.09,0.0,3,높음,60,0,연관검색어,미확인,-,-
기존연관1017,금속기리,5,20,0.0,0.0,0.0,0.0,3,높음,25,0,연관검색어,미확인,-,-
기존연관1018,나무그라인더,50,190,0.0,0.3,0.0,0.19,3,높음,240,0,연관검색어,미확인,-,-
기존연관1019,날크립중,5,10,0.0,0.0,0.0,0.0,3,높음,15,0,연관검색어,미확인,-,-
기존연관1020,노트북특가,250,460,4.5,14.1,1.84,3.35,15,높음,710,18,연관검색어,미확인,-,-
기존연관1021,눈금확대경,5,5,0.0,0.0,0.0,0.0,3,높음,10,0,연관검색어,미확인,-,-
기존연관1022,다용도삽,20,40,0.7,0.3,3.34,0.82,3,높음,60,1,연관검색어,미확인,-,-
기존연관1023,다용도수납통,5,10,0.0,0.0,0.0,0.0,3,높음,15,0,연관검색어,미확인,-,-
기존연관1024,다이토,50,90,0.0,0.0,0.0,0.0,3,높음,140,0,연관검색어,미확인,-,-
기존연관1025,대원바이스,5,20,0.3,0.0,3.71,0.0,3,높음,25,0,연관검색어,미확인,-,-
기존연관1026,코세정기,300,800,2.5,18.0,0.87,2.39,15,높음,1100,20,연관검색어,미확인,-,-
기존연관1027,콤프레샤압력게이지,10,10,0.0,0.0,0.0,0.0,3,높음,20,0,연관검색어,미확인,-,-
기존연관1028,퀄츠,60,60,0.7,0.0,1.1,0.0,3,높음,120,0,연관검색어,미확인,-,-
기존연관1029,자루바가지특대,5,5,0.0,0.0,0.0,0.0,3,높음,10,0,연관검색어,미확인,-,-
기존연관1030,자바라전구,5,20,0.0,0.3,0.0,1.52,3,높음,25,0,연관검색어,미확인,-,-
기존연관1031,자바수전,30,60,0.7,0.3,2.16,0.59,3,높음,90,1,연관검색어,미확인,-,-
기존연관1032,자석나사,10,60,0.3,0.3,2.09,0.58,3,높음,70,0,연관검색어,미확인,-,-
기존연관1033,자석스케줄보드,10,40,0.0,0.3,0.0,1.05,3,높음,50,0,연관검색어,미확인,-,-
기존연관1034,작업지지대,5,10,0.7,0.0,11.12,0.0,3,높음,15,0,연관검색어,미확인,-,-
기존연관1035,장부원부,5,5,0.0,0.0,0.0,0.0,3,높음,10,0,연관검색어,미확인,-,-
기존연관1036,전동미니드릴,10,40,0.3,0.3,3.71,0.84,3,높음,50,0,연관검색어,미확인,-,-
기존연관1037,전압전류메타,5,5,0.3,0.0,4.17,0.0,3,높음,10,0,연관검색어,미확인,-,-
기존연관1038,정전기전위,10,20,0.0,0.0,0.0,0.0,1,중간,30,0,연관검색어,미확인,-,-
기존연관1039,제도용고무판,10,10,0.0,0.7,0.0,6.9,3,높음,20,0,연관검색어,미확인,-,-
기존연관1040,제본침,5,5,0.3,0.0,4.77,0.0,3,높음,10,0,연관검색어,미확인,-,-
기존연관1041,우드몰드,10,20,0.0,0.3,0.0,2.09,3,높음,30,0,연관검색어,미확인,-,-
기존연관1042,운용자,70,70,0.0,0.5,0.0,0.73,3,높음,140,0,연관검색어,미확인,-,-
기존연관1043,원그리기,220,480,0.0,0.0,0.0,0.0,3,높음,700,0,연관검색어,미확인,-,-
기존연관1044,유리절삭,5,5,0.0,0.0,0.0,0.0,3,높음,10,0,연관검색어,미확인,-,-
기존연관1045,일본전동드릴,10,30,0.3,1.4,2.57,4.0,3,높음,40,1,연관검색어,미확인,-,-
기존연관1046,안전모투명창,20,20,0.0,0.7,0.0,3.34,3,높음,40,0,연관검색어,미확인,-,-
기존연관1047,알루미늄공,5,5,0.0,0.0,0.0,0.0,3,높음,10,0,연관검색어,미확인,-,-
기존연관1048,에어건피팅,5,5,0.0,0.0,0.0,0.0,3,높음,10,0,연관검색어,미확인,-,-
기존연관1049,에어콤프레셔호스,30,90,0.0,0.0,0.0,0.0,3,높음,120,0,연관검색어,미확인,-,-
기존연관1050,에어호스20M,5,20,0.0,0.0,0.0,0.0,3,높음,25,0,연관검색어,미확인,-,-
기존연관1051,에폭싱,10,10,0.0,0.0,0.0,0.0,2,중간,20,0,연관검색어,미확인,-,-
기존연관1052,엑셀파이프커터기,10,30,0.0,1.3,0.0,4.17,3,높음,40,1,연관검색어,미확인,-,-
기존연관1053,엑소니퍼,10,20,0.0,0.3,0.0,1.15,3,높음,30,0,연관검색어,미확인,-,-
기존연관1054,오뚜기수위,5,20,0.3,0.0,4.17,0.0,3,높음,25,0,연관검색어,미확인,-,-
기존연관1055,오뚜기일회용잼,10,50,0.0,0.0,0.0,0.0,3,높음,60,0,연관검색어,미확인,-,-
기존연관1056,외장하드보조배터리,5,10,0.0,0.0,0.0,0.0,3,높음,15,0,연관검색어,미확인,-,-
기존연관1057,용접티그,10,20,0.0,0.7,0.0,2.64,3,높음,30,0,연관검색어,미확인,-,-
기존연관1058,실리콘컴파운드,10,10,0.0,0.0,0.0,0.0,3,높음,20,0,연관검색어,미확인,-,-
기존연관1059,쓰레기통25L,5,10,0.0,0.0,0.0,0.0,3,높음,15,0,연관검색어,미확인,-,-
기존연관1060,아이보리테이프,5,10,0.3,0.8,8.34,10.0,3,높음,15,1,연관검색어,미확인,-,-
기존연관1061,아톰넘버링,30,20,0.0,0.0,0.0,0.0,3,높음,50,0,연관검색어,미확인,-,-
기존연관1062,선반내경,5,5,0.0,0.0,0.0,0.0,1,중간,10,0,연관검색어,미확인,-,-
기존연관1063,화랑빠루망치,10,5,0.0,0.0,0.0,0.0,3,높음,15,0,연관검색어,미확인,-,-
기존연관1064,화신201,5,5,0.0,0.0,0.0,0.0,3,높음,10,0,연관검색어,미확인,-,-
기존연관1065,화일링케이스,10,30,0.0,0.3,0.0,1.12,3,높음,40,0,연관검색어,미확인,-,-
기존연관1066,화장실봉투,5,20,0.0,1.0,0.0,5.0,3,높음,25,1,연관검색어,미확인,-,-
기존연관1067,후드주름관,10,110,0.0,0.7,0.0,0.64,3,높음,120,0,연관검색어,미확인,-,-
기존연관1068,후렉시블방수,5,5,0.0,0.0,0.0,0.0,3,높음,10,0,연관검색어,미확인,-,-
기존연관1069,흑색테이프,10,10,0.0,0.3,0.0,3.34,3,높음,20,0,연관검색어,미확인,-,-
기존연관1070,프라스틱옷걸이,5,50,0.0,1.3,0.0,2.34,3,높음,55,1,연관검색어,미확인,-,-
기존연관1071,플라스크받침대,5,5,0.3,0.0,4.77,0.0,3,높음,10,0,연관검색어,미확인,-,-
기존연관1072,플라스틱보관,10,20,0.0,0.0,0.0,0.0,3,높음,30,0,연관검색어,미확인,-,-
기존연관1073,플렌져,30,40,1.2,1.0,3.28,2.28,3,낮음,70,2,연관검색어,미확인,-,-
기존연관1074,피뢰애자,5,5,0.0,1.0,0.0,14.29,2,중간,10,1,연관검색어,미확인,-,-
기존연관1075,피팅플러그,10,10,0.0,0.0,0.0,0.0,3,높음,20,0,연관검색어,미확인,-,-
기존연관1076,하스텔,10,30,0.0,0.0,0.0,0.0,1,중간,40,0,연관검색어,미확인,-,-
기존연관1077,한솔브레이크,5,10,0.0,0.0,0.0,0.0,2,중간,15,0,연관검색어,미확인,-,-
기존연관1078,해빙기노즐,5,10,0.0,0.0,0.0,0.0,3,높음,15,0,연관검색어,미확인,-,-
기존연관1079,핸들카바,40,130,0.6,8.7,1.72,6.88,15,높음,170,9,연관검색어,미확인,-,-
기존연관1080,타이켐C앞치마,5,5,0.0,0.0,0.0,0.0,3,높음,10,0,연관검색어,미확인,-,-
기존연관1081,타일고대,50,160,0.3,1.0,0.65,0.62,9,중간,210,1,연관검색어,미확인,-,-
기존연관1082,타카공구,5,20,0.4,1.3,6.67,5.8,5,중간,25,1,연관검색어,미확인,-,-
기존연관1083,타카핀F50,5,10,0.0,0.0,0.0,0.0,3,높음,15,0,연관검색어,미확인,-,-
기존연관1084,태화고무장갑대,20,20,0.0,0.0,0.0,0.0,3,높음,40,0,연관검색어,미확인,-,-
기존연관1085,테이퍼드릴척,5,5,0.0,0.3,0.0,11.12,3,높음,10,0,연관검색어,미확인,-,-
기존연관1086,종이인덱스,10,50,0.3,0.3,3.34,0.57,3,높음,60,0,연관검색어,미확인,-,-
기존연관1087,주걱칼,30,80,1.0,0.3,3.23,0.42,3,높음,110,1,연관검색어,미확인,-,-
기존연관1088,주방라이터,40,220,0.0,0.0,0.0,0.0,3,높음,260,0,연관검색어,미확인,-,-
기존연관1089,줄눈메꿈제,10,20,0.0,0.0,0.0,0.0,3,높음,30,0,연관검색어,미확인,-,-
기존연관1090,쫄대홀더,5,5,0.0,0.0,0.0,0.0,3,높음,10,0,연관검색어,미확인,-,-
기존연관1091,철하기,10,10,1.0,0.0,7.7,0.0,1,중간,20,1,연관검색어,미확인,-,-
기존연관1092,철행거,20,100,0.0,1.0,0.0,1.03,3,높음,120,1,연관검색어,미확인,-,-
기존연관1093,청소화,5,40,0.0,0.3,0.0,0.71,3,높음,45,0,연관검색어,미확인,-,-
기존연관1094,칠판고리,10,20,0.3,0.3,2.39,1.39,3,높음,30,0,연관검색어,미확인,-,-
기존연관1095,카처폼건,20,50,0.0,0.0,0.0,0.0,3,높음,70,0,연관검색어,미확인,-,-
기존연관1096,칸칸수납함,10,40,0.0,1.0,0.0,2.39,3,높음,50,1,연관검색어,미확인,-,-
기존연관1097,케이블탐지기,5,10,0.0,0.7,0.0,5.56,3,높음,15,0,연관검색어,미확인,-,-
기존연관1100,POP포스터,10,20,0.3,1.3,1.91,5.34,7,중간,30,1,연관검색어,미확인,-,-
기존연관1104,홈쇼핑폼보드,10,5,0.0,0.0,0.0,0.0,3,높음,15,0,연관검색어,미확인,-,-
기존연관1105,웨딩피켓,70,710,0.7,1.3,0.94,0.2,15,높음,780,2,연관검색어,미확인,-,-
기존연관1106,봉배너,10,5,3.4,0.0,28.13,0.0,3,높음,15,3,연관검색어,미확인,-,-
기존연관1107,전시용보드,5,5,0.7,0.0,16.67,0.0,2,중간,10,0,연관검색어,미확인,-,-
기존연관1108,야구깃발,10,40,1.2,4.7,10.0,12.62,4,낮음,50,5,연관검색어,미확인,-,-
기존연관1109,CNC아크릴가공,10,10,0.6,0.3,4.88,3.34,3,낮음,20,0,연관검색어,미확인,-,-
기존연관1110,인스타등신대,5,5,0.3,0.0,8.7,0.0,8,중간,10,0,연관검색어,미확인,-,-
기존연관1111,유치원성장스토리,10,110,0.7,1.5,4.55,1.37,3,높음,120,2,연관검색어,미확인,-,-
기존연관1112,전교회장선거공약,10,70,0.0,0.0,0.0,0.0,3,높음,80,0,연관검색어,미확인,-,-
기존연관1113,POP글씨주문,5,40,1.0,2.7,33.34,7.02,3,높음,45,3,연관검색어,미확인,-,-
기존연관1117,A2칼라출력,5,5,0.4,0.3,6.67,16.67,13,중간,10,0,연관검색어,미확인,-,-
기존연관1118,프랜차이즈홍보물,5,5,0.3,0.0,8.89,0.0,15,높음,10,0,연관검색어,미확인,-,-
기존연관1119,카페인쇄물,10,5,0.3,0.3,3.41,5.56,9,중간,15,0,연관검색어,미확인,-,-
기존연관1120,대구POP,20,110,0.4,0.3,1.82,0.29,15,높음,130,0,연관검색어,미확인,-,-
기존연관1121,자동차튜닝스티커,120,870,1.1,19.3,0.97,2.37,15,높음,990,20,연관검색어,미확인,-,-
기존연관1123,홈쇼핑판넬,310,100,8.6,6.8,2.94,6.62,13,중간,410,15,연관검색어,미확인,-,-
기존연관1125,전시판넬제작,5,5,0.5,0.0,6.98,0.0,12,중간,10,0,연관검색어,미확인,-,-
기존연관1136,소형깃발,10,20,0.4,1.3,2.3,6.35,14,높음,30,1,연관검색어,미확인,-,-
기존연관1137,아크릴용품,10,20,0.6,0.8,3.59,3.27,15,높음,30,1,연관검색어,미확인,-,-
기존연관1138,플레이모빌진열장,5,30,0.0,0.0,0.0,0.0,0,낮음,35,0,연관검색어,미확인,-,-
기존연관1139,큐브진열장,5,5,0.0,0.7,0.0,7.41,3,높음,10,0,연관검색어,미확인,-,-
기존연관1140,조립진열장,10,30,0.1,0.3,1.12,0.99,15,높음,40,0,연관검색어,미확인,-,-
기존연관1142,홍보용깃발,5,10,0.2,0.0,2.0,0.0,13,중간,15,0,연관검색어,미확인,-,-
기존연관1143,강남포맥스,5,10,0.7,0.0,16.67,0.0,3,높음,15,0,연관검색어,미확인,-,-
기존연관1145,포맥스프린트,10,5,0.9,0.3,5.98,8.34,12,중간,15,1,연관검색어,미확인,-,-
기존연관1146,건물외벽시트지,5,20,0.0,0.0,0.0,0.0,2,중간,25,0,연관검색어,미확인,-,-
기존연관1147,코팅지출력,5,5,0.0,1.3,0.0,16.67,3,높음,10,1,연관검색어,미확인,-,-
기존연관1148,포맥스4T,5,10,0.3,0.7,4.77,4.45,3,높음,15,1,연관검색어,미확인,-,-
기존연관1149,액자사진출력,10,10,0.2,0.8,1.83,7.5,15,높음,20,1,연관검색어,미확인,-,-
